@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4,5}
@attribute outputs-7 {0,1,2,3,4,5}
@attribute outputs-8 {0,1,2,3,4,5}
@attribute outputs-9 {0,1,2,3,4,5}
@attribute outputs-10 {0,1,2,3,4,5}

@data
10704,'2024/10/09 13:14:27:587',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.24,-8.5,16,4,-0.405,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10705,'2024/10/09 13:14:27:587',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.24,-8.5,16,4,-0.405,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10706,'2024/10/09 13:14:27:588',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.24,-8.5,16,4,-0.405,0.76,0.215,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10707,'2024/10/09 13:14:27:588',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.24,-8.5,16,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10708,'2024/10/09 13:14:27:588',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.19,-8.5,16,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10709,'2024/10/09 13:14:27:706',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.19,-8.5,16,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10710,'2024/10/09 13:14:27:807',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.19,-8,16,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10711,'2024/10/09 13:14:27:807',32,19.539974,-8,17,4,0.920458,-0.38,0.81,0.19,-8,16,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10712,'2024/10/09 13:14:27:807',32,19.552139,-8,17,4,0.920458,-0.38,0.81,0.19,-8,16,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10713,'2024/10/09 13:14:27:807',32,19.552139,-8,17,4,0.920458,-0.38,0.81,0.19,-8,16.5,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10714,'2024/10/09 13:14:27:807',32,19.552139,-8,19,4,0.920458,-0.38,0.81,0.19,-8,16.5,4,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10715,'2024/10/09 13:14:27:807',32,19.552139,-8,19,4,0.920458,-0.38,0.81,0.19,-8,16.5,3.5,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10716,'2024/10/09 13:14:27:807',32,19.552139,-8,19,3,0.920458,-0.38,0.81,0.19,-8,16.5,3.5,-0.405,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10717,'2024/10/09 13:14:27:807',32,19.552139,-8,19,3,0.920458,-0.38,0.81,0.19,-8,16.5,3.5,-0.38,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10718,'2024/10/09 13:14:27:807',32,19.552139,-8,19,3,0.920458,-0.38,0.81,0.19,-8,16.5,3.5,-0.38,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10719,'2024/10/09 13:14:27:808',32,19.552139,-8,19,3,0.916143,-0.38,0.81,0.19,-8,16.5,3.5,-0.38,0.76,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10720,'2024/10/09 13:14:27:808',32,19.552139,-8,19,3,0.916143,-0.38,0.81,0.19,-8,16.5,3.5,-0.38,0.785,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10721,'2024/10/09 13:14:27:808',32,19.552139,-8,19,3,0.916143,-0.38,0.9,0.19,-8,16.5,3.5,-0.38,0.785,0.19,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10722,'2024/10/09 13:14:27:808',32,19.552139,-8,19,3,0.916143,-0.38,0.9,0.19,-8,16.5,3.5,-0.38,0.785,0.165,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10723,'2024/10/09 13:14:27:808',32,19.552139,-8,19,3,0.916143,-0.38,0.9,0.14,-8,16.5,3.5,-0.38,0.785,0.165,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10724,'2024/10/09 13:14:27:906',32,19.552139,-8,19,3,0.916143,-0.38,0.9,0.14,-8,16.5,3.5,-0.38,0.785,0.165,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10725,'2024/10/09 13:14:31:709',33,19.983694,-14,12,9,0.932334,-0.67,0.57,0.43,-14,1,12,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10726,'2024/10/09 13:14:31:709',33,19.983694,-14,12,9,0.932334,-0.67,0.57,0.43,-14,1,12,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10727,'2024/10/09 13:14:31:710',33,19.978367,-14,12,9,0.932334,-0.67,0.57,0.43,-14,1,12,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10728,'2024/10/09 13:14:31:710',33,19.978367,-14,12,9,0.932334,-0.67,0.57,0.43,-14,5.5,12,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10729,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.932334,-0.67,0.57,0.43,-14,5.5,12,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10730,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.932334,-0.67,0.57,0.43,-14,5.5,10.5,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10731,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.932334,-0.67,0.57,0.43,-14,5.5,10.5,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10732,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.932334,-0.67,0.57,0.43,-14,5.5,10.5,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10733,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.932334,-0.67,0.57,0.43,-14,5.5,10.5,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10734,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.936295,-0.67,0.57,0.43,-14,5.5,10.5,-0.67,0.045,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10735,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.936295,-0.67,0.57,0.43,-14,5.5,10.5,-0.67,0.26,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10736,'2024/10/09 13:14:31:710',33,19.978367,-14,13,9,0.936295,-0.67,0.62,0.43,-14,5.5,10.5,-0.67,0.26,0.57,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10737,'2024/10/09 13:14:31:726',33,19.978367,-14,13,9,0.936295,-0.67,0.62,0.43,-14,5.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10738,'2024/10/09 13:14:31:726',33,19.978367,-14,13,9,0.936295,-0.67,0.62,0.43,-14,5.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10739,'2024/10/09 13:14:31:826',33,19.978367,-14,13,9,0.936295,-0.67,0.62,0.43,-14,5.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10740,'2024/10/09 13:14:31:926',33,19.978367,-14,13,9,0.936295,-0.67,0.62,0.43,-14,5.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10741,'2024/10/09 13:14:31:926',33,19.978367,-13,13,9,0.936295,-0.67,0.62,0.43,-14,5.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10742,'2024/10/09 13:14:31:927',33,19.993803,-13,13,9,0.936295,-0.67,0.62,0.43,-14,5.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10743,'2024/10/09 13:14:31:927',33,19.993803,-13,13,9,0.936295,-0.67,0.62,0.43,-14,7.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10744,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.936295,-0.67,0.62,0.43,-14,7.5,10.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10745,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.936295,-0.67,0.62,0.43,-14,7.5,9.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10746,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.936295,-0.67,0.62,0.43,-14,7.5,9.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10747,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.936295,-0.67,0.62,0.43,-14,7.5,9.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10748,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.936295,-0.62,0.62,0.43,-14,7.5,9.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10749,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.940001,-0.62,0.62,0.43,-14,7.5,9.5,-0.67,0.26,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10750,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.940001,-0.62,0.62,0.43,-14,7.5,9.5,-0.67,0.355,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10751,'2024/10/09 13:14:31:927',33,19.993803,-13,12,9,0.940001,-0.62,0.57,0.43,-14,7.5,9.5,-0.67,0.355,0.5,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10752,'2024/10/09 13:14:31:948',33,19.993803,-13,12,9,0.940001,-0.62,0.57,0.43,-14,7.5,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10753,'2024/10/09 13:14:31:948',33,19.993803,-13,12,9,0.940001,-0.62,0.57,0.43,-14,7.5,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10754,'2024/10/09 13:14:32:046',33,19.993803,-13,12,9,0.940001,-0.62,0.57,0.43,-14,7.5,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10755,'2024/10/09 13:14:32:126',33,19.993803,-13,12,9,0.940001,-0.62,0.57,0.43,-14,7.5,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10756,'2024/10/09 13:14:32:126',33,19.993803,-12,12,9,0.940001,-0.62,0.57,0.43,-14,7.5,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10757,'2024/10/09 13:14:32:126',33,19.969578,-12,12,9,0.940001,-0.62,0.57,0.43,-14,7.5,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10758,'2024/10/09 13:14:32:126',33,19.969578,-12,12,9,0.940001,-0.62,0.57,0.43,-14,8,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10759,'2024/10/09 13:14:32:127',33,19.969578,-12,12,9,0.940001,-0.62,0.57,0.43,-14,8,9.5,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10760,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.940001,-0.62,0.57,0.43,-14,8,9,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10761,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.940001,-0.62,0.57,0.43,-14,8,9,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10762,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.940001,-0.62,0.57,0.43,-14,8,9,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10763,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.940001,-0.57,0.57,0.43,-14,8,9,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10764,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.355,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10765,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10766,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.455,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10767,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10768,'2024/10/09 13:14:32:147',33,19.969578,-12,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10769,'2024/10/09 13:14:32:246',33,19.969578,-12,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10770,'2024/10/09 13:14:32:366',33,19.969578,-12,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10771,'2024/10/09 13:14:32:367',33,19.969578,-11,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10772,'2024/10/09 13:14:32:367',33,19.947645,-11,12,9,0.941368,-0.57,0.57,0.43,-14,8,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10773,'2024/10/09 13:14:32:367',33,19.947645,-11,12,9,0.941368,-0.57,0.57,0.43,-14,10,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10774,'2024/10/09 13:14:32:367',33,19.947645,-11,14,9,0.941368,-0.57,0.57,0.43,-14,10,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10775,'2024/10/09 13:14:32:367',33,19.947645,-11,14,9,0.941368,-0.57,0.57,0.43,-14,10,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10776,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.941368,-0.57,0.57,0.43,-14,10,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10777,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.941368,-0.57,0.57,0.43,-14,10,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10778,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.941368,-0.52,0.57,0.43,-14,10,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10779,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.949019,-0.52,0.57,0.43,-14,10,9,-0.67,0.405,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10780,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.949019,-0.52,0.57,0.43,-14,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10781,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.949019,-0.52,0.67,0.43,-14,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10782,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.949019,-0.52,0.67,0.43,-14,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10783,'2024/10/09 13:14:32:367',33,19.947645,-11,14,10,0.949019,-0.52,0.67,0.48,-14,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10784,'2024/10/09 13:14:32:466',33,19.947645,-11,14,10,0.949019,-0.52,0.67,0.48,-14,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10785,'2024/10/09 13:14:32:566',33,19.947645,-11,14,10,0.949019,-0.52,0.67,0.48,-13.5,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10786,'2024/10/09 13:14:32:566',33,19.947645,-13,14,10,0.949019,-0.52,0.67,0.48,-13.5,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10787,'2024/10/09 13:14:32:566',33,20.009058,-13,14,10,0.949019,-0.52,0.67,0.48,-13.5,10,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10788,'2024/10/09 13:14:32:586',33,20.009058,-13,14,10,0.949019,-0.52,0.67,0.48,-13.5,12,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10789,'2024/10/09 13:14:32:586',33,20.009058,-13,13,10,0.949019,-0.52,0.67,0.48,-13.5,12,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10790,'2024/10/09 13:14:32:586',33,20.009058,-13,13,10,0.949019,-0.52,0.67,0.48,-13.5,12,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10791,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.949019,-0.52,0.67,0.48,-13.5,12,9,-0.67,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10792,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.949019,-0.52,0.67,0.48,-13.5,12,9,-0.645,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10793,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.949019,-0.62,0.67,0.48,-13.5,12,9,-0.645,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10794,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.960323,-0.62,0.67,0.48,-13.5,12,9,-0.645,0.5,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10795,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.960323,-0.62,0.67,0.48,-13.5,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10796,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.960323,-0.62,0.62,0.48,-13.5,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10797,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.960323,-0.62,0.62,0.48,-13.5,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10798,'2024/10/09 13:14:32:586',33,20.009058,-13,13,8,0.960323,-0.62,0.62,0.38,-13.5,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10799,'2024/10/09 13:14:32:686',33,20.009058,-13,13,8,0.960323,-0.62,0.62,0.38,-13.5,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10800,'2024/10/09 13:14:32:786',33,20.009058,-13,13,8,0.960323,-0.62,0.62,0.38,-13,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10801,'2024/10/09 13:14:32:786',33,20.009058,-12,13,8,0.960323,-0.62,0.62,0.38,-13,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10802,'2024/10/09 13:14:32:786',33,20.015287,-12,13,8,0.960323,-0.62,0.62,0.38,-13,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10803,'2024/10/09 13:14:32:786',33,20.015287,-12,13,8,0.960323,-0.62,0.62,0.38,-13,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10804,'2024/10/09 13:14:32:787',33,20.015287,-12,12,8,0.960323,-0.62,0.62,0.38,-13,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10805,'2024/10/09 13:14:32:787',33,20.015287,-12,12,8,0.960323,-0.62,0.62,0.38,-13,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10806,'2024/10/09 13:14:32:787',33,20.015287,-12,12,10,0.960323,-0.62,0.62,0.38,-13,12,9,-0.645,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10807,'2024/10/09 13:14:32:787',33,20.015287,-12,12,10,0.960323,-0.62,0.62,0.38,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10808,'2024/10/09 13:14:32:787',33,20.015287,-12,12,10,0.960323,-0.57,0.62,0.38,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10809,'2024/10/09 13:14:32:787',33,20.015287,-12,12,10,0.928614,-0.57,0.62,0.38,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10810,'2024/10/09 13:14:32:787',33,20.015287,-12,12,10,0.928614,-0.57,0.62,0.38,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10811,'2024/10/09 13:14:32:787',33,20.015287,-12,12,10,0.928614,-0.57,0.57,0.38,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10812,'2024/10/09 13:14:32:818',33,20.015287,-12,12,10,0.928614,-0.57,0.57,0.38,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10813,'2024/10/09 13:14:32:818',33,20.015287,-12,12,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10814,'2024/10/09 13:14:32:906',33,20.015287,-12,12,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10815,'2024/10/09 13:14:33:006',33,20.015287,-12,12,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10816,'2024/10/09 13:14:33:006',33,20.015287,-12,12,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10817,'2024/10/09 13:14:33:007',33,20.016304,-12,12,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10818,'2024/10/09 13:14:33:007',33,20.016304,-12,12,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10819,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10820,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10821,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10822,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10823,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928614,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10824,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928406,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10825,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928406,-0.57,0.57,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10826,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928406,-0.57,0.52,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10827,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928406,-0.57,0.52,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10828,'2024/10/09 13:14:33:007',33,20.016304,-12,11,10,0.928406,-0.57,0.52,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10829,'2024/10/09 13:14:33:106',33,20.016304,-12,11,10,0.928406,-0.57,0.52,0.48,-13,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10830,'2024/10/09 13:14:33:226',33,20.016304,-12,11,10,0.928406,-0.57,0.52,0.48,-12.5,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10831,'2024/10/09 13:14:33:227',33,20.016304,-11,11,10,0.928406,-0.57,0.52,0.48,-12.5,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10832,'2024/10/09 13:14:33:227',33,20.00407,-11,11,10,0.928406,-0.57,0.52,0.48,-12.5,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10833,'2024/10/09 13:14:33:227',33,20.00407,-11,11,10,0.928406,-0.57,0.52,0.48,-12.5,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10834,'2024/10/09 13:14:33:227',33,20.00407,-11,13,10,0.928406,-0.57,0.52,0.48,-12.5,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10835,'2024/10/09 13:14:33:227',33,20.00407,-11,13,10,0.928406,-0.57,0.52,0.48,-12.5,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
10836,'2024/10/09 13:14:33:228',33,20.00407,-11,13,11,0.928406,-0.57,0.52,0.48,-12.5,12,9,-0.62,0.57,0.43,0,1,1,1,1,?,?,?,?,?,?,?,?,?
